Company,Company Path,Industry,Country,employees,marketcap,revenue,earnings,operating-margin,total-assets,total-liabilities,total-debt,net-assets,pe-ratio,ps-ratio
National Western Life,https://companiesmarketcap.com/national-western-life,Insurance,USA,273,1780000000.0,700000000.0,120000000.0,0.2257,12250000000.0,9810000000.0,,2430000000.0,22.8,2.53
American Coastal Insurance Corporation,https://companiesmarketcap.com/american-coastal-insurance-corporation,Insurance,USA,269,530000000.0,280000000.0,100000000.0,,1060000000.0,890000000.0,140000000.0,160000000.0,-5.54,1.86
Kuwait Insurance Company,https://companiesmarketcap.com/kuwait-insurance-company,Insurance,Kuwait,264,300000000.0,100000000.0,33430000.0,,700000000.0,250000000.0,480000.0,450000000.0,,2.97
Hallmark Financial Services,https://companiesmarketcap.com/hallmark-financial-services,Insurance,USA,257,1270000.0,160000000.0,-93660000.0,-0.4596,1090000000.0,1100000000.0,100000000.0,-7770000.0,-0.0168,0.0088
NMI Holdings,https://companiesmarketcap.com/nmi-holdings,Insurance,USA,239,2410000000.0,570000000.0,440000000.0,0.7837999999999999,2940000000.0,1010000000.0,390000000.0,1920000000.0,7.99,4.18
NI Holdings,https://companiesmarketcap.com/ni-holdings,Insurance,USA,230,300000000.0,360000000.0,-4270000.0,-0.2127,650000000.0,400000000.0,,250000000.0,-14.7,0.836
Citizens Inc,https://companiesmarketcap.com/citizens,Insurance,USA,224,100000000.0,240000000.0,26170000.0,-0.030299999999999997,1660000000.0,1490000000.0,,170000000.0,10.4,0.4161
BB Seguridade Participações,https://companiesmarketcap.com/bb-seguridade-participacoes,Insurance,Brazil,196,12710000000.0,1020000000.0,1910000000.0,0.0,3760000000.0,1740000000.0,,2020000000.0,9.34,12.7
Palomar Holdings,https://companiesmarketcap.com/palomar-holdings,Insurance,USA,191,1850000000.0,370000000.0,100000000.0,0.2305,1700000000.0,1230000000.0,52600000.0,470000000.0,26.1,5.0
Vátryggingafélag Íslands,https://companiesmarketcap.com/vatryggingafelag-islands,Insurance,Iceland,186,240000000.0,220000000.0,13080000.0,,480000000.0,320000000.0,99030000.0,150000000.0,17.4,1.09
Sjóvá-Almennar tryggingar,https://companiesmarketcap.com/sjova-almennar-tryggingar,Insurance,Iceland,185,410000000.0,260000000.0,39190000.0,,510000000.0,330000000.0,9880000.0,170000000.0,17.0,1.62
Ambac,https://companiesmarketcap.com/ambac,Insurance,USA,155,680000000.0,260000000.0,76000000.0,0.0,8420000000.0,6990000000.0,3470000000.0,1430000000.0,1.45,2.59
Kingstone Companies,https://companiesmarketcap.com/kingstone-companies,Insurance,USA,95,46230000.0,140000000.0,-16200000.0,-0.2146,310000000.0,290000000.0,25220000.0,26520000.0,-3.35,0.3234
MBIA,https://companiesmarketcap.com/mbia,Insurance,USA,75,310000000.0,6000000.0,-490000000.0,-0.9865999999999999,2600000000.0,4250000000.0,3160000000.0,-1650000000.0,-1.25,53.8
GamaLife,https://companiesmarketcap.com/gamalife,Insurance,Portugal,66,4360000000.0,,,,,,,,,
ÖKOWORLD,https://companiesmarketcap.com/oekoworld,Insurance,Germany,62,210000000.0,76540000.0,36240000.0,,160000000.0,17860000.0,,140000000.0,9.88,3.52
Fidelis Insurance,https://companiesmarketcap.com/fidelis-insurance,Insurance,Bermuda,51,2170000000.0,3590000000.0,2040000000.0,1.1258,10020000000.0,7570000000.0,440000000.0,2440000000.0,1.19,0.6087
Maiden Holdings,https://companiesmarketcap.com/maiden-holdings,Insurance,Bermuda,49,300000000.0,83490000.0,-28000000.0,-0.6185,1510000000.0,1260000000.0,250000000.0,240000000.0,10.8,2.35
Greenlight Reinsurance,https://companiesmarketcap.com/greenlight-reinsurance,Insurance,Cayman Islands,48,420000000.0,630000000.0,94960000.0,0.0373,1730000000.0,1130000000.0,73280000.0,590000000.0,5.86,0.6786
Max Financial Services,https://companiesmarketcap.com/max-financial-services,Insurance,India,12,4269999999.9999995,5030000000.0,64330000.0,0.0151,17200000000.0,16690000000.000002,97360000.0,510000000.0,70.6,0.8596
Warrantee Inc.,https://companiesmarketcap.com/warrantee-inc,Insurance,Japan,1,7850000.0,1820000.0,330000.0,-0.41869999999999996,2000000.0,1970000.0,1050000.0,30000.0,,
AIA,https://companiesmarketcap.com/aia,Insurance,Hong Kong,0,69680000000.0,20690000000.0,4560000000.0,,286310000000.0,244720000000.0,12160000000.0,41590000000.0,16.4,4.78
Bâloise,https://companiesmarketcap.com/baloise,Insurance,Switzerland,0,6920000000.0,8060000000.000001,770000000.0,0.09630000000000001,87150000000.0,83500000000.0,5280000000.0,3640000000.0,11.9,0.8646
Insurance Australia Group,https://companiesmarketcap.com/insurance-australia-group,Insurance,Australia,0,10000000000.0,6760000000.0,890000000.0,0.0635,23180000000.0,18520000000.0,1740000000.0,4660000000.0,31.4,1.36
Samsung Life Insurance,https://companiesmarketcap.com/samsung-life-insurance,Insurance,South Korea,0,11050000000.0,18240000000.0,3110000000.0,0.1065,219740000000.0,186710000000.0,14590000000.0,33030000000.0,6.74,0.612
Donegal Group,https://companiesmarketcap.com/donegal-group,Insurance,USA,0,440000000.0,920000000.0,5680000.0,-0.0149,2260000000.0,1780000000.0,35000000.0,470000000.0,43.2,0.4792
iA Financial,https://companiesmarketcap.com/ia-financial,Insurance,Canada,0,5980000000.0,5420000000.0,760000000.0,0.09949999999999999,70880000000.0,65560000000.0,1410000000.0,5310000000.0,9.38,1.11
Shake Shack,https://companiesmarketcap.com/shake-shack,Food,USA,11704,4110000000.0000005,1080000000.0,18690000.0,0.0003,1600000000.0,1130000000.0,770000000.0,460000000.0,,3.87
Post Holdings,https://companiesmarketcap.com/post-holdings,Food,USA,11430,6060000000.0,7390000000.0,700000000.0,0.1115,12070000000.0,8109999999.999999,6310000000.0,3950000000.0,18.2,0.8235
Mowi,https://companiesmarketcap.com/mowi,Food,Norway,10381,9250000000.0,5940000000.0,1100000000.0,0.22690000000000002,9100000000.0,4950000000.0,2830000000.0,4150000000.0000005,22.6,1.58
Lamb Weston,https://companiesmarketcap.com/lamb-weston,Food,USA,10200,11740000000.0,6550000000.0,910000000.0,0.1444,7040000000.0,5370000000.0,3620000000.0,1660000000.0,11.7,1.79
Charoen Pokphand Indonesia,https://companiesmarketcap.com/charoen-pokphand-indonesia,Food,Indonesia,9346,5460000000.0,4040000000.0,190000000.0,0.0385,2710000000.0,830000000.0,580000000.0,1870000000.0,42.8,1.35
Emmi AG,https://companiesmarketcap.com/emmi-ag,Food,Switzerland,9333,4970000000.0,5040000000.0,280000000.0,0.054299999999999994,3220000000.0,1540000000.0,810000000.0,1680000000.0,23.2,1.15
Tiger Brands,https://companiesmarketcap.com/tiger-brands,Food,South Africa,9296,1640000000.0,1890000000.0,210000000.0,,1360000000.0,450000000.0,110000000.0,910000000.0,12.8,0.807
AVI Limited,https://companiesmarketcap.com/avi-ltd,Food,South Africa,9220,1480000000.0,790000000.0,130000000.0,,540000000.0,270000000.0,110000000.0,270000000.0,10.8,1.55
Flowers Foods,https://companiesmarketcap.com/flowers-foods,Food,USA,9200,4770000000.0,5090000000.0,150000000.0,0.0567,3420000000.0,2069999999.9999998,1350000000.0,1350000000.0,21.8,0.9451
Agrana,https://companiesmarketcap.com/agrana,Food,Austria,9003,900000000.0,4150000000.0000005,150000000.0,-0.006999999999999999,3330000000.0,1930000000.0,890000000.0,1390000000.0,8.87,0.2194
Bonduelle,https://companiesmarketcap.com/bonduelle,Food,France,8363,260000000.0,2610000000.0,29610000.0,,2160000000.0,1320000000.0,590000000.0,840000000.0,24.6,0.1477
Super Hi International,https://companiesmarketcap.com/super-hi-international,Food,Singapore,8333,1210000000.0,310000000.0,-150000000.0,,550000000.0,310000000.0,210000000.0,230000000.0,,
Nestlé India,https://companiesmarketcap.com/nestle-india,Food,India,8117,29270000000.0,2260000000.0,500000000.0,0.20980000000000001,1150000000.0,800000000.0,35140000.0,340000000.0,8.17,12.9
Portillo's,https://companiesmarketcap.com/portillos,Food,USA,8040,790000000.0,670000000.0,55530000.0,0.0746,1380000000.0,920000000.0,550000000.0,460000000.0,47.0,1.19
Marel,https://companiesmarketcap.com/marel,Food,Iceland,8000,2650000000.0,1860000000.0,97280000.0,0.0518,2870000000.0,1720000000.0,950000000.0,1150000000.0,61.5,1.44
Noodles & Company,https://companiesmarketcap.com/noodles-company,Food,USA,8000,68410000.0,500000000.0,-5030000.0,-0.0016,360000000.0,340000000.0,290000000.0,27160000.0,-25.8,0.1385
Kikkoman,https://companiesmarketcap.com/kikkoman,Food,Japan,7775,11970000000.0,4550000000.0,490000000.0,0.0975,4370000000.0,1100000000.0,390000000.0,3260000000.0,7.8,2.6
Nomad Foods,https://companiesmarketcap.com/nomad-foods,Food,UK,7535,3070000000.0,3300000000.0,430000000.0,0.1204,7090000000.0,4219999999.9999995,2370000000.0,2860000000.0,15.0,0.9318
TreeHouse Foods,https://companiesmarketcap.com/treehouse-foods,Food,USA,7500,1950000000.0,3510000000.0,81000000.0,0.0268,4099999999.9999995,2440000000.0,1600000000.0,1660000000.0,-27.5,0.5683
Chuy's,https://companiesmarketcap.com/chuys,Food,USA,7400,540000000.0,460000000.0,36920000.0,0.0605,470000000.0,220000000.0,180000000.0,240000000.0,21.6,1.18
Foshan Haitian Flavouring and Food,https://companiesmarketcap.com/foshan-haitian-flavouring-and-food,Food,China,7313,28340000000.0,3570000000.0,990000000.0,0.2852,4850000000.0,950000000.0,88160000.0,3900000000.0,31.9,8.01
Austevoll Seafood,https://companiesmarketcap.com/austevoll-seafood,Food,Norway,7235,1550000000.0,3130000000.0,290000000.0,,4900000000.0,2430000000.0,1410000000.0,2460000000.0,14.8,0.4984
MTY Food Group,https://companiesmarketcap.com/mty-food-group,Food,Canada,7062,880000000.0,860000000.0,81050000.0,0.10890000000000001,1970000000.0,1370000000.0,950000000.0,590000000.0,12.9,1.03
Barbeque Nation Hospitality,https://companiesmarketcap.com/barbeque-nation-hospitality,Food,India,6878,250000000.0,140000000.0,5520000.0,0.08349999999999999,150000000.0,100000000.0,85660000.0,46960000.0,-837.0,1.7
Domino's Pizza,https://companiesmarketcap.com/dominos-pizza,Food,USA,6500,17250000000.0,4480000000.0,880000000.0,0.17379999999999998,1670000000.0,5740000000.0,5200000000.0,-4080000000.0,34.7,3.92
Restaurant Brands International,https://companiesmarketcap.com/rbi,Food,Canada,6400,32240000000.000004,7020000000.0,1450000000.0,0.19820000000000002,23390000000.0,18660000000.0,14510000000.0,4730000000.0,21.8,4.59
Glanbia plc,https://companiesmarketcap.com/glanbia-plc,Food,Ireland,6163,4890000000.0,5420000000.0,390000000.0,0.039900000000000005,3790000000.0,1660000000.0,770000000.0,2130000000.0,12.8,0.8047
Carrols Restaurant Group,https://companiesmarketcap.com/carrols-restaurant-group,Food,USA,6075,540000000.0,1870000000.0,38260000.0,-0.0441,1590000000.0,1400000000.0,1230000000.0,180000000.0,-30.5,0.2896
Leroy Seafood,https://companiesmarketcap.com/leroy-seafood,Food,Norway,6000,2550000000.0,2850000000.0,280000000.0,0.16949999999999998,3820000000.0,2029999999.9999998,1130000000.0,1780000000.0,41.1,0.9026
Potbelly Corporation,https://companiesmarketcap.com/potbelly,Food,USA,6000,310000000.0,490000000.0,9760000.0,0.0282,250000000.0,230000000.0,180000000.0,14090000.0,62.9,0.644
Sweetgreen,https://companiesmarketcap.com/sweetgreen,Food,USA,5952,2560000000.0,580000000.0,-120000000.0,-0.34240000000000004,850000000.0,370000000.0,300000000.0,480000000.0,-16.6,4.53
J.M. Smucker Company,https://companiesmarketcap.com/jm-smucker,Food,USA,5800,11630000000.0,8199999999.999999,200000000.0,0.1054,20240000000.0,12680000000.0,8730000000.0,7560000000.0,-747.0,1.45
Herfy Food Services Company,https://companiesmarketcap.com/herfy-food-services-company,Food,Saudi Arabia,5718,570000000.0,310000000.0,3010000.0,,500000000.0,230000000.0,150000000.0,270000000.0,95.1,1.83
Fairwood Holdings,https://companiesmarketcap.com/fairwood-holdings,Food,Hong Kong,5600,130000000.0,380000000.0,10610000.0,0.0276,290000000.0,210000000.0,140000000.0,84060000.0,33.8,0.5046
Hatsun Agro Products,https://companiesmarketcap.com/hatsun-agro-products,Food,India,5541,2660000000.0,930000000.0,38690000.0,0.0356,470000000.0,290000000.0,230000000.0,170000000.0,96.0,2.86
Ebro Foods,https://companiesmarketcap.com/ebro-foods,Food,Spain,5088,2500000000.0,3170000000.0,200000000.0,0.065,4280000000.0000005,1890000000.0,830000000.0,2380000000.0,17.3,0.7581
J&J Snack Foods,https://companiesmarketcap.com/jj-snacks-foods,Food,USA,5000,2600000000.0,1550000000.0,100000000.0,0.0574,1290000000.0,380000000.0,140000000.0,910000000.0,39.8,1.7
El Pollo Loco,https://companiesmarketcap.com/el-pollo-loco,Food,USA,4931,270000000.0,460000000.0,34870000.0,0.0689,590000000.0,340000000.0,270000000.0,250000000.0,13.6,0.5974
Nestle Malaysia,https://companiesmarketcap.com/nestle-malaysia,Food,Malaysia,4906,6040000000.0,1530000000.0,190000000.0,0.12050000000000001,770000000.0,630000000.0,200000000.0,140000000.0,42.6,3.94
Wendy’s Company,https://companiesmarketcap.com/wendys-company,Food,USA,4833,3830000000.0,2180000000.0,270000000.0,0.121,5180000000.0,4870000000.0,4130000000.0,300000000.0,19.9,1.76
Toyo Suisan,https://companiesmarketcap.com/toyo-suisan,Food,Japan,4745,6370000000.0,3300000000.0,440000000.0,0.10769999999999999,3880000000.0,720000000.0,25860000.0,3150000000.0,24.1,1.88
Unilever Indonesia,https://companiesmarketcap.com/unilever-indonesia,Food,Indonesia,4589,6450000000.0,2530000000.0,410000000.0,0.1555,1080000000.0,860000000.0,48800000.0,210000000.0,20.9,2.54
PPB Group Berhad,https://companiesmarketcap.com/ppb-group-berhad,Food,Malaysia,4433,4740000000.0,1330000000.0,340000000.0,0.3936,6250000000.0,350000000.0,200000000.0,5890000000.0,12.1,3.56
Zomato,https://companiesmarketcap.com/zomato,Food,India,4204,19950000000.0,1280000000.0,-1520000.0,-0.0967,2660000000.0,280000000.0,62740000.0,2370000000.0,-205.0,16.0
The Chefs' Warehouse,https://companiesmarketcap.com/the-chefs-warehouse,Food,USA,4124,1350000000.0,3430000000.0,55460000.0,0.0148,1700000000.0,1250000000.0,920000000.0,450000000.0,65.3,0.392
Sligro Food,https://companiesmarketcap.com/sligro-food,Food,Netherlands,4113,660000000.0,3160000000.0,6630000.0,0.0137,1630000000.0,1120000000.0,530000000.0,500000000.0,18.5,0.2458
Deliveroo,https://companiesmarketcap.com/deliveroo,Food,UK,4046,2680000000.0,2390000000.0,-280000000.0,,1300000000.0,650000000.0,75870000.0,640000000.0,-5.54,0.8011
AAK,https://companiesmarketcap.com/aak,Food,Sweden,4000,6060000000.0,4360000000.0,390000000.0,0.068,3030000000.0,1320000000.0,440000000.0,1700000000.0,25.7,1.43
Denny's,https://companiesmarketcap.com/dennys,Food,USA,3700,430000000.0,460000000.0,47070000.0,0.2614,460000000.0,520000000.0,390000000.0,-62690000.0,16.3,0.9554
The ONE Group Hospitality,https://companiesmarketcap.com/the-one-group-hospitality,Food,USA,3700,170000000.0,330000000.0,18350000.0,0.0527,310000000.0,240000000.0,190000000.0,67360000.0,21.0,0.5344
Tate & Lyle,https://companiesmarketcap.com/tate-lyle,Food,UK,3604,3170000000.0,2160000000.0,180000000.0,,2840000000.0,1360000000.0,780000000.0,1470000000.0,14.2,1.77
Utz Brands,https://companiesmarketcap.com/utz-brands,Food,USA,3550,1390000000.0,1430000000.0,-39280000.0,-0.0269,2740000000.0,1360000000.0,980000000.0,1380000000.0,,0.9871
Patanjali Foods,https://companiesmarketcap.com/patanjali-foods,Food,India,3547,5840000000.0,3760000000.0,120000000.0,0.058600000000000006,1660000000.0,430000000.0,150000000.0,1220000000.0,55.4,1.56
Lancaster Colony Corporation,https://companiesmarketcap.com/lancaster-colony,Food,USA,3400,5390000000.0,1860000000.0,180000000.0,0.067,1140000000.0,240000000.0,13320000.0,900000000.0,37.4,2.93
Dingdong Maicai,https://companiesmarketcap.com/dingdong-maicai,Food,China,3363,260000000.0,3010000000.0,13350000.0,-0.0281,1120000000.0,1050000000.0,670000000.0,71000000.0,-5.18,0.0948
Mission Produce,https://companiesmarketcap.com/mission-produce,Food,USA,3300,810000000.0,990000000.0,15500000.0,-0.0264,930000000.0,400000000.0,250000000.0,530000000.0,-16.6,0.8133
Kura Sushi USA,https://companiesmarketcap.com/kura-sushi,Food,USA,3219,1240000000.0,210000000.0,1910000.0,-0.0034000000000000002,300000000.0,140000000.0,120000000.0,160000000.0,,5.93
Calavo Growers,https://companiesmarketcap.com/calavo-growers,Food,USA,3064,430000000.0,870000000.0,3780000.0,-0.0002,390000000.0,190000000.0,71060000.0,200000000.0,-112.0,0.5042
Ottogi,https://companiesmarketcap.com/ottogi,Food,South Korea,3018,980000000.0,2620000000.0,160000000.0,0.08900000000000001,2700000000.0,1100000000.0,690000000.0,1590000000.0,4.73,0.3815
Lotus Bakeries,https://companiesmarketcap.com/lotus-bakeries,Food,Belgium,2984,7620000000.0,930000000.0,140000000.0,0.1527,1280000000.0,640000000.0,340000000.0,640000000.0,46.3,5.81
B&G Foods,https://companiesmarketcap.com/bg-foods,Food,USA,2883,840000000.0,2060000000.0,84200000.0,0.051699999999999996,3460000000.0,2620000000.0,2109999999.9999998,830000000.0,-37.8,0.4175
Hain Celestial,https://companiesmarketcap.com/hain-celestial,Food,USA,2837,540000000.0,1780000000.0,-140000000.0,0.0547,2230000000.0,1230000000.0,890000000.0,990000000.0,-4.78,0.313
Cal-Maine Foods,https://companiesmarketcap.com/cal-maine-foods,Food,USA,2815,2960000000.0,2370000000.0,350000000.0,0.3175,1960000000.0,340000000.0,1440000.0,1620000000.0,4.68,1.26
Seneca Foods,https://companiesmarketcap.com/seneca-foods,Food,USA,2809,390000000.0,1480000000.0,76120000.0,0.0418,1480000000.0,890000000.0,660000000.0,590000000.0,15.4,0.2738
TH International (Tims China),https://companiesmarketcap.com/tims-china,Food,China,2807,170000000.0,210000000.0,-110000000.0,-0.7094,360000000.0,380000000.0,280000000.0,-19870000.0,-1.31,0.8087
Apex Frozen Foods,https://companiesmarketcap.com/apex-frozen-foods,Food,India,2713,77910000.0,100000000.0,2060000.0,0.0637,75010000.0,14560000.0,10010000.0,60450000.0,31.1,0.7906
Lassonde Industries,https://companiesmarketcap.com/lassonde-industries,Food,Canada,2700,730000000.0,1720000000.0,100000000.0,,1250000000.0,500000000.0,160000000.0,750000000.0,12.9,0.4269
Corbion,https://companiesmarketcap.com/corbion,Food,Netherlands,2601,1210000000.0,1560000000.0,120000000.0,0.0808,1870000000.0,1190000000.0,890000000.0,670000000.0,20.8,1.29
Adani Wilmar,https://companiesmarketcap.com/adani-wilmar,Food,India,2600,5360000000.0,6270000000.0,78090000.0,0.0268,2470000000.0,1510000000.0,460000000.0,950000000.0,350.0,0.8721
Cloetta,https://companiesmarketcap.com/cloetta,Food,Sweden,2600,450000000.0,780000000.0,53830000.0,0.0365,1060000000.0,550000000.0,240000000.0,500000000.0,12.2,0.5885
Biglari,https://companiesmarketcap.com/biglari,Food,USA,2559,580000000.0,360000000.0,64840000.0,0.11449999999999999,840000000.0,250000000.0,100000000.0,590000000.0,2.63,1.67
GEN Restaurant Group,https://companiesmarketcap.com/gen-restaurant-group,Food,USA,2372,300000000.0,180000000.0,12110000.0,0.22399999999999998,180000000.0,140000000.0,120000000.0,37510000.0,2.91,1.73
Tootsie Roll Industries,https://companiesmarketcap.com/tootsie-roll-industries,Food,USA,2300,2120000000.0,760000000.0,110000000.0,0.1421,1080000000.0,260000000.0,15890000.0,820000000.0,24.5,2.77
